ANO,BCG,PENTA,ROTA,MENINGOC,PNEUMO,POLIO,HEPB,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,AREA_TERRITORIAL,PIB_PERCAPTA,DENSIDADE_DEMOGRAFICA,POPULACAO,POSTOS,mae_escolaridade_ens_medio,pop_urb(%),MACRORREGIAO_INT,PARTIDO PREFEITOS_INT
2021.0,85.50685425685425,87.0967741935484,95.51910361977174,99.00087270830306,98.8532110091743,107.70655270655271,100.0,0.697,0.7,0.576,0.834,405.034,27276.97,19.46,4704.0,98.0,34.0,90.5,1.0,4.0
2022.0,95.83333345833333,74.6815286624204,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.697,0.7,0.576,0.834,405.034,27276.97,19.46,4704.0,98.0,34.0,90.5,1.0,4.0
2023.0,95.83333345833333,100.0,95.51910361977174,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.697,0.7,0.576,0.834,405.034,27276.97,19.46,4704.0,98.0,34.0,90.5,1.0,4.0
2024.0,104.98348072307598,100.0,106.52777786111112,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.697,0.7,0.576,0.834,405.034,27276.97,19.46,4704.0,98.0,34.0,90.5,1.0,4.0
2020.0,95.83333345833333,113.513513513514,150.6881313131313,133.5763890138889,155.263157894737,118.518518518519,113.4063143817545,0.66,0.674,0.5225,0.807,2600.969,56792.915,19.46,4704.0,98.0,34.0,86.6,6.0,7.0
2021.0,75.70932556349206,74.6815286624204,129.16666675,122.08333358333336,132.142857142857,154.78670634920644,154.72222230555556,0.66,0.674,0.5225,0.807,2600.969,56792.915,19.46,4704.0,98.0,34.0,86.6,6.0,7.0
2022.0,104.98348072307598,87.0967741935484,161.63690480357144,169.20093795093794,167.60912698412704,175.52778920425976,166.666666666667,0.66,0.674,0.5225,0.807,2600.969,56792.915,19.46,4704.0,98.0,34.0,86.6,6.0,7.0
2023.0,125.0,74.6815286624204,73.6418511066398,99.00087270830306,76.1904761904762,85.2941176470588,74.6913580246914,0.66,0.674,0.5225,0.807,2600.969,56792.915,19.46,4704.0,98.0,34.0,86.6,6.0,7.0
2024.0,85.50685425685425,113.513513513514,150.6881313131313,133.5763890138889,155.263157894737,118.518518518519,113.4063143817545,0.66,0.674,0.5225,0.807,2600.969,56792.915,19.46,4704.0,98.0,34.0,86.6,6.0,7.0
2020.0,95.83333345833333,74.6815286624204,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,74.6913580246914,0.697,0.717,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,7.0
2021.0,65.69850288600288,100.0,95.51910361977174,76.271186440678,98.8532110091743,85.2941176470588,87.06016311118384,0.697,0.717,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,7.0
2022.0,85.50685425685425,87.0967741935484,73.6418511066398,76.271186440678,76.1904761904762,63.3333333333333,74.6913580246914,0.697,0.717,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,7.0
2023.0,85.50685425685425,113.513513513514,117.6653439153439,122.08333358333336,132.142857142857,118.518518518519,113.4063143817545,0.697,0.717,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,7.0
2024.0,104.98348072307598,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.697,0.717,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,7.0
2020.0,55.9503105590062,74.6815286624204,84.83330327080324,76.271186440678,87.8787878787879,74.2857142857143,74.6913580246914,0.743,0.776,0.62,0.849,405.034,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,2.0
2021.0,65.69850288600288,33.12500033333333,129.16666675,133.5763890138889,121.38558201058203,131.21597458391912,126.923076923077,0.743,0.776,0.62,0.849,405.034,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,2.0
2022.0,85.50685425685425,74.6815286624204,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,87.06016311118384,0.743,0.776,0.62,0.849,405.034,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,2.0
2023.0,65.69850288600288,100.0,117.6653439153439,99.00087270830306,110.44448509237219,107.70655270655271,100.0,0.743,0.776,0.62,0.849,405.034,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,2.0
2024.0,55.9503105590062,100.0,84.83330327080324,65.0,87.8787878787879,96.50389086358356,100.0,0.743,0.776,0.62,0.849,405.034,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,2.0
2020.0,95.83333345833333,126.9759485926655,117.6653439153439,122.08333358333336,121.38558201058203,118.518518518519,126.923076923077,0.743,0.743,0.646,0.849,4090.36,36271.065,19.46,111457.5,33.0,937.0,97.9,6.0,15.0
2021.0,65.69850288600288,74.6815286624204,117.6653439153439,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.743,0.743,0.646,0.849,4090.36,36271.065,19.46,111457.5,33.0,937.0,97.9,6.0,15.0
2022.0,95.83333345833333,74.6815286624204,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.743,0.743,0.646,0.849,4090.36,36271.065,19.46,111457.5,33.0,937.0,97.9,6.0,15.0
2023.0,125.0,74.6815286624204,84.83330327080324,76.271186440678,87.8787878787879,74.2857142857143,74.6913580246914,0.743,0.743,0.646,0.849,4090.36,36271.065,19.46,111457.5,33.0,937.0,97.9,6.0,15.0
2024.0,95.83333345833333,100.0,95.51910361977174,87.1754878072813,98.8532110091743,96.50389086358356,100.0,0.743,0.743,0.646,0.849,4090.36,36271.065,19.46,111457.5,33.0,937.0,97.9,6.0,15.0
2020.0,166.18882275132276,74.6815286624204,62.5,76.271186440678,65.15151533333334,74.2857142857143,74.6913580246914,0.697,0.7084999999999999,0.563,0.834,144.181,27276.97,145.6,4704.0,98.0,34.0,97.9,1.0,15.0
2021.0,95.83333345833333,87.0967741935484,39.9399399399399,41.666667,41.66666704166666,41.277890466531446,32.91666683333333,0.697,0.7084999999999999,0.563,0.834,144.181,27276.97,145.6,4704.0,98.0,34.0,97.9,1.0,15.0
2022.0,55.9503105590062,74.6815286624204,73.6418511066398,87.1754878072813,76.1904761904762,74.2857142857143,74.6913580246914,0.697,0.7084999999999999,0.563,0.834,144.181,27276.97,145.6,4704.0,98.0,34.0,97.9,1.0,15.0
2023.0,174.193548387097,154.36868691035355,117.6653439153439,145.45454554545452,121.38558201058203,154.78670634920644,154.72222230555556,0.697,0.7084999999999999,0.563,0.834,144.181,27276.97,145.6,4704.0,98.0,34.0,97.9,1.0,15.0
2024.0,75.70932556349206,113.513513513514,106.52777786111112,122.08333358333336,110.44448509237219,107.70655270655271,100.0,0.697,0.7084999999999999,0.563,0.834,144.181,27276.97,145.6,4704.0,98.0,34.0,97.9,1.0,15.0
2020.0,55.9503105590062,140.0,106.52777786111112,110.480549199085,110.44448509237219,118.518518518519,140.0,0.734,0.7,0.676,0.843,144.181,27276.97,19.46,4704.0,98.0,34.0,64.75,0.0,13.0
2021.0,85.50685425685425,87.0967741935484,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.734,0.7,0.676,0.843,144.181,27276.97,19.46,4704.0,98.0,34.0,64.75,0.0,13.0
2022.0,46.1215513794482,61.9047619047619,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.734,0.7,0.676,0.843,144.181,27276.97,19.46,4704.0,98.0,34.0,64.75,0.0,13.0
2023.0,155.102040816327,100.0,129.16666675,145.45454554545452,132.142857142857,107.70655270655271,100.0,0.734,0.7,0.676,0.843,144.181,27276.97,19.46,4704.0,98.0,34.0,64.75,0.0,13.0
2024.0,125.0,126.9759485926655,129.16666675,133.5763890138889,132.142857142857,131.21597458391912,126.923076923077,0.734,0.7,0.676,0.843,144.181,27276.97,19.46,4704.0,98.0,34.0,64.75,0.0,13.0
2020.0,95.83333345833333,61.9047619047619,73.6418511066398,65.0,76.1904761904762,63.3333333333333,61.77257512796453,0.66,0.658,0.548,0.8015000000000001,946.9680000000001,78182.4,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2021.0,55.9503105590062,33.12500033333333,140.824915824916,133.5763890138889,144.54365083531744,141.74107151190475,140.0,0.66,0.658,0.548,0.8015000000000001,946.9680000000001,78182.4,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2022.0,85.50685425685425,100.0,84.83330327080324,87.1754878072813,98.8532110091743,74.2857142857143,74.6913580246914,0.66,0.658,0.548,0.8015000000000001,946.9680000000001,78182.4,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2023.0,95.83333345833333,206.87500004166668,150.6881313131313,169.20093795093794,155.263157894737,197.5049603174603,206.87500004166668,0.66,0.658,0.548,0.8015000000000001,946.9680000000001,78182.4,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2024.0,104.98348072307598,113.513513513514,129.16666675,133.5763890138889,132.142857142857,118.518518518519,113.4063143817545,0.66,0.658,0.548,0.8015000000000001,946.9680000000001,78182.4,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2020.0,114.53373015873015,113.513513513514,106.52777786111112,99.00087270830306,98.8532110091743,96.50389086358356,113.4063143817545,0.667,0.692,0.534,0.822,676.805,45625.31,19.46,4704.0,98.0,34.0,75.7,1.0,2.0
2021.0,75.70932556349206,87.0967741935484,95.51910361977174,87.1754878072813,87.8787878787879,85.2941176470588,74.6913580246914,0.667,0.692,0.534,0.822,676.805,45625.31,19.46,4704.0,98.0,34.0,75.7,1.0,2.0
2022.0,104.98348072307598,113.513513513514,117.6653439153439,122.08333358333336,121.38558201058203,118.518518518519,113.4063143817545,0.667,0.692,0.534,0.822,676.805,45625.31,19.46,4704.0,98.0,34.0,75.7,1.0,2.0
2023.0,135.64380064380063,113.513513513514,117.6653439153439,110.480549199085,110.44448509237219,118.518518518519,113.4063143817545,0.667,0.692,0.534,0.822,676.805,45625.31,19.46,4704.0,98.0,34.0,75.7,1.0,2.0
2024.0,85.50685425685425,126.9759485926655,117.6653439153439,110.480549199085,110.44448509237219,131.21597458391912,126.923076923077,0.667,0.692,0.534,0.822,676.805,45625.31,19.46,4704.0,98.0,34.0,75.7,1.0,2.0
2020.0,46.1215513794482,113.513513513514,84.83330327080324,110.480549199085,87.8787878787879,96.50389086358356,113.4063143817545,0.7244999999999999,0.7,0.633,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,15.0
2021.0,95.83333345833333,113.513513513514,106.52777786111112,99.00087270830306,110.44448509237219,96.50389086358356,87.06016311118384,0.7244999999999999,0.7,0.633,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,15.0
2022.0,55.9503105590062,113.513513513514,62.5,76.271186440678,65.15151533333334,63.3333333333333,61.77257512796453,0.7244999999999999,0.7,0.633,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,15.0
2023.0,85.50685425685425,154.36868691035355,106.52777786111112,145.45454554545452,110.44448509237219,154.78670634920644,154.72222230555556,0.7244999999999999,0.7,0.633,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,15.0
2024.0,104.98348072307598,100.0,95.51910361977174,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.7244999999999999,0.7,0.633,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,15.0
2020.0,65.69850288600288,22.916666833333323,19.848485193181816,16.66666725,29.166667208333333,19.3548387096774,22.916666833333323,0.763,0.734,0.705,0.855,144.181,68227.53,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2021.0,85.50685425685425,100.0,62.5,41.666667,52.77777802777778,41.277890466531446,32.91666683333333,0.763,0.734,0.705,0.855,144.181,68227.53,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2022.0,114.53373015873015,100.0,95.51910361977174,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.763,0.734,0.705,0.855,144.181,68227.53,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2023.0,114.53373015873015,74.6815286624204,62.5,53.6144578313253,65.15151533333334,74.2857142857143,74.6913580246914,0.763,0.734,0.705,0.855,144.181,68227.53,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2024.0,135.64380064380063,166.666666666667,206.1069023569024,145.45454554545452,236.66132486965785,175.52778920425976,179.87103174603178,0.763,0.734,0.705,0.855,144.181,68227.53,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2020.0,104.98348072307598,126.9759485926655,106.52777786111112,122.08333358333336,110.44448509237219,118.518518518519,126.923076923077,0.706,0.7084999999999999,0.563,0.886,405.034,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,2.0
2021.0,85.50685425685425,74.6815286624204,84.83330327080324,65.0,76.1904761904762,74.2857142857143,74.6913580246914,0.706,0.7084999999999999,0.563,0.886,405.034,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,2.0
2022.0,95.83333345833333,113.513513513514,129.16666675,133.5763890138889,132.142857142857,154.78670634920644,154.72222230555556,0.706,0.7084999999999999,0.563,0.886,405.034,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,2.0
2023.0,114.53373015873015,179.27158489658487,161.63690480357144,169.20093795093794,155.263157894737,154.78670634920644,179.87103174603178,0.706,0.7084999999999999,0.563,0.886,405.034,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,2.0
2024.0,114.53373015873015,154.36868691035355,161.63690480357144,145.45454554545452,155.263157894737,154.78670634920644,154.72222230555556,0.706,0.7084999999999999,0.563,0.886,405.034,56792.915,19.46,4704.0,98.0,34.0,64.75,0.0,2.0
2020.0,75.70932556349206,100.0,95.51910361977174,87.1754878072813,98.8532110091743,85.2941176470588,100.0,0.65,0.692,0.505,0.7955000000000001,676.805,27276.97,19.46,4704.0,98.0,34.0,42.9,0.0,8.0
2021.0,35.1909184726522,126.9759485926655,73.6418511066398,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.65,0.692,0.505,0.7955000000000001,676.805,27276.97,19.46,4704.0,98.0,34.0,42.9,0.0,8.0
2022.0,35.1909184726522,74.6815286624204,95.51910361977174,99.00087270830306,98.8532110091743,107.70655270655271,113.4063143817545,0.65,0.692,0.505,0.7955000000000001,676.805,27276.97,19.46,4704.0,98.0,34.0,42.9,0.0,8.0
2023.0,85.50685425685425,126.9759485926655,106.52777786111112,145.45454554545452,110.44448509237219,118.518518518519,126.923076923077,0.65,0.692,0.505,0.7955000000000001,676.805,27276.97,19.46,4704.0,98.0,34.0,42.9,0.0,8.0
2024.0,65.69850288600288,87.0967741935484,95.51910361977174,87.1754878072813,98.8532110091743,85.2941176470588,87.06016311118384,0.65,0.692,0.505,0.7955000000000001,676.805,27276.97,19.46,4704.0,98.0,34.0,42.9,0.0,8.0
2020.0,95.83333345833333,193.333333333333,172.91666670833334,169.20093795093794,179.2857142857145,154.78670634920644,193.8074194324195,0.743,0.767,0.646,0.834,144.181,68227.53,19.46,4704.0,98.0,34.0,64.75,1.0,7.0
2021.0,75.70932556349206,74.6815286624204,95.51910361977174,99.00087270830306,110.44448509237219,74.2857142857143,87.06016311118384,0.743,0.767,0.646,0.834,144.181,68227.53,19.46,4704.0,98.0,34.0,64.75,1.0,7.0
2022.0,85.50685425685425,154.36868691035355,129.16666675,122.08333358333336,121.38558201058203,131.21597458391912,126.923076923077,0.743,0.767,0.646,0.834,144.181,68227.53,19.46,4704.0,98.0,34.0,64.75,1.0,7.0
2023.0,104.98348072307598,193.333333333333,172.91666670833334,203.25396825396825,167.60912698412704,197.5049603174603,193.8074194324195,0.743,0.767,0.646,0.834,144.181,68227.53,19.46,4704.0,98.0,34.0,64.75,1.0,7.0
2024.0,95.83333345833333,87.0967741935484,84.83330327080324,99.00087270830306,76.1904761904762,85.2941176470588,87.06016311118384,0.743,0.767,0.646,0.834,144.181,68227.53,19.46,4704.0,98.0,34.0,64.75,1.0,7.0
2020.0,104.98348072307598,100.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,100.0,0.715,0.743,0.591,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2021.0,95.83333345833333,100.0,73.6418511066398,76.271186440678,76.1904761904762,74.2857142857143,74.6913580246914,0.715,0.743,0.591,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2022.0,104.98348072307598,100.0,73.6418511066398,76.271186440678,76.1904761904762,74.2857142857143,74.6913580246914,0.715,0.743,0.591,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2023.0,104.98348072307598,87.0967741935484,84.83330327080324,99.00087270830306,87.8787878787879,85.2941176470588,87.06016311118384,0.715,0.743,0.591,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2024.0,104.98348072307598,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.715,0.743,0.591,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2020.0,65.69850288600288,100.0,95.51910361977174,99.00087270830306,110.44448509237219,85.2941176470588,100.0,0.613,0.646,0.438,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,60.75,1.0,2.0
2021.0,104.98348072307598,140.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.613,0.646,0.438,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,60.75,1.0,2.0
2022.0,95.83333345833333,74.6815286624204,95.51910361977174,76.271186440678,98.8532110091743,74.2857142857143,74.6913580246914,0.613,0.646,0.438,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,60.75,1.0,2.0
2023.0,95.83333345833333,113.513513513514,106.52777786111112,99.00087270830306,110.44448509237219,107.70655270655271,113.4063143817545,0.613,0.646,0.438,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,60.75,1.0,2.0
2024.0,95.83333345833333,87.0967741935484,106.52777786111112,99.00087270830306,121.38558201058203,85.2941176470588,87.06016311118384,0.613,0.646,0.438,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,60.75,1.0,2.0
2020.0,55.9503105590062,126.9759485926655,117.6653439153439,110.480549199085,110.44448509237219,118.518518518519,126.923076923077,0.621,0.604,0.492,0.8015000000000001,144.181,27276.97,19.46,4704.0,98.0,34.0,22.9,0.0,0.0
2021.0,55.9503105590062,48.95833354166667,84.83330327080324,87.1754878072813,98.8532110091743,107.70655270655271,113.4063143817545,0.621,0.604,0.492,0.8015000000000001,144.181,27276.97,19.46,4704.0,98.0,34.0,22.9,0.0,0.0
2022.0,25.972222722222217,33.12500033333333,62.5,110.480549199085,65.15151533333334,107.70655270655271,113.4063143817545,0.621,0.604,0.492,0.8015000000000001,144.181,27276.97,19.46,4704.0,98.0,34.0,22.9,0.0,0.0
2023.0,95.83333345833333,33.12500033333333,62.5,31.6455696202532,65.15151533333334,41.277890466531446,32.91666683333333,0.621,0.604,0.492,0.8015000000000001,144.181,27276.97,19.46,4704.0,98.0,34.0,22.9,0.0,0.0
2024.0,125.0,48.95833354166667,50.26348435761521,41.666667,52.77777802777778,53.125,49.355158896825394,0.621,0.604,0.492,0.8015000000000001,144.181,27276.97,19.46,4704.0,98.0,34.0,22.9,0.0,0.0
2020.0,85.50685425685425,113.513513513514,84.83330327080324,99.00087270830306,98.8532110091743,96.50389086358356,113.4063143817545,0.78,0.805,0.6895,0.843,144.181,78182.4,464.49,111457.5,33.0,937.0,94.4,4.0,11.0
2021.0,104.98348072307598,87.0967741935484,95.51910361977174,99.00087270830306,87.8787878787879,96.50389086358356,100.0,0.78,0.805,0.6895,0.843,144.181,78182.4,464.49,111457.5,33.0,937.0,94.4,4.0,11.0
2022.0,95.83333345833333,87.0967741935484,117.6653439153439,122.08333358333336,121.38558201058203,96.50389086358356,100.0,0.78,0.805,0.6895,0.843,144.181,78182.4,464.49,111457.5,33.0,651.0,94.4,4.0,11.0
2023.0,95.83333345833333,113.513513513514,161.63690480357144,110.480549199085,167.60912698412704,118.518518518519,113.4063143817545,0.78,0.805,0.6895,0.843,144.181,78182.4,464.49,111457.5,33.0,937.0,94.4,4.0,11.0
2024.0,104.98348072307598,87.0967741935484,140.824915824916,133.5763890138889,132.142857142857,96.50389086358356,87.06016311118384,0.78,0.805,0.6895,0.843,144.181,78182.4,464.49,111457.5,33.0,937.0,94.4,4.0,11.0
2020.0,75.70932556349206,126.9759485926655,129.16666675,122.08333358333336,132.142857142857,118.518518518519,126.923076923077,0.678,0.666,0.563,0.822,144.181,88848.11,19.46,4704.0,98.0,34.0,60.75,0.0,4.0
2021.0,104.98348072307598,87.0967741935484,117.6653439153439,122.08333358333336,121.38558201058203,118.518518518519,126.923076923077,0.678,0.666,0.563,0.822,144.181,88848.11,19.46,4704.0,98.0,34.0,60.75,0.0,4.0
2022.0,104.98348072307598,113.513513513514,62.5,65.0,65.15151533333334,74.2857142857143,74.6913580246914,0.678,0.666,0.563,0.822,144.181,88848.11,19.46,4704.0,98.0,34.0,60.75,0.0,4.0
2023.0,75.70932556349206,113.513513513514,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,113.4063143817545,0.678,0.666,0.563,0.822,144.181,88848.11,19.46,4704.0,98.0,34.0,60.75,0.0,4.0
2024.0,25.972222722222217,113.513513513514,106.52777786111112,110.480549199085,110.44448509237219,118.518518518519,113.4063143817545,0.678,0.666,0.563,0.822,144.181,88848.11,19.46,4704.0,98.0,34.0,60.75,0.0,4.0
2020.0,55.9503105590062,74.6815286624204,73.6418511066398,76.271186440678,76.1904761904762,85.2941176470588,74.6913580246914,0.763,0.761,0.6895,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,2.0,2.0
2021.0,125.0,100.0,62.5,65.0,65.15151533333334,53.125,49.355158896825394,0.763,0.761,0.6895,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,2.0,2.0
2022.0,145.2422175777439,100.0,28.1105856250365,31.6455696202532,41.66666704166666,30.000000149999998,32.91666683333333,0.763,0.761,0.6895,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,2.0,2.0
2023.0,95.83333345833333,113.513513513514,117.6653439153439,122.08333358333336,110.44448509237219,118.518518518519,113.4063143817545,0.763,0.761,0.6895,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,2.0,2.0
2024.0,75.70932556349206,74.6815286624204,50.26348435761521,41.666667,52.77777802777778,63.3333333333333,61.77257512796453,0.763,0.761,0.6895,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,2.0,2.0
2020.0,125.0,100.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,100.0,0.706,0.692,0.591,0.849,676.805,120968.485,19.46,4704.0,98.0,34.0,27.3,2.0,12.0
2021.0,2.63157894736842,113.513513513514,95.51910361977174,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.706,0.692,0.591,0.849,676.805,120968.485,19.46,4704.0,98.0,34.0,27.3,2.0,12.0
2022.0,65.69850288600288,154.36868691035355,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.706,0.692,0.591,0.849,676.805,120968.485,19.46,4704.0,98.0,34.0,27.3,2.0,12.0
2023.0,95.83333345833333,87.0967741935484,95.51910361977174,87.1754878072813,98.8532110091743,85.2941176470588,87.06016311118384,0.706,0.692,0.591,0.849,676.805,120968.485,19.46,4704.0,98.0,34.0,27.3,2.0,12.0
